"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   
          0,           0,        6472,       -1.93343137,       1.397357521,      0.8963977408,       4.668450072
          0,           0,        6473,      -1.866861282,        1.45633785,       1.026712026,       4.723228814
          0,           0,        6474,      -1.770195036,       1.544651502,       1.179488827,       4.805742845
          0,           0,        6475,      -1.638871811,       1.666683326,        1.34943666,       4.923985141
          0,           0,        6476,      -1.490813376,       1.811575637,       1.519416423,       5.063672993
          0,           0,        6477,      -1.319096952,       1.976701996,       1.701482021,        5.23010434
          0,           0,        6478,       -1.15701956,       2.142946519,       1.870152397,       5.390409158
          0,           0,        6479,     -0.9677128866,       2.322711443,       2.059398482,       5.578218571
          0,           0,        6480,     -0.8148209808,       2.489089563,       2.218273987,       5.731945812
          0,           0,        6481,     -0.6111695289,       2.670679941,       2.409907578,       5.936117513
          0,           0,        6482,     -0.5403506749,       2.774965753,       2.516434881,       6.009742756
          0,           0,        6483,     -0.6824821723,       2.627316818,       2.245453835,       5.901014827
          0,           0,        6484,     -0.7168834426,       2.599281239,       2.211956137,       5.866652591
          0,           0,        6485,       -0.71627704,        2.59659411,       2.233549698,       5.874017154
          0,           0,        6486,     -0.7183605648,       2.598284729,       2.265097106,       5.868444418
          0,           0,        6487,     -0.6875496196,       2.621679989,       2.322593607,       5.899064313
          0,           0,        6488,     -0.6688901065,        2.64232695,       2.385437346,       5.910111339
          0,           0,        6489,     -0.6439108584,       2.658949392,       2.468809163,       5.929062506
          0,           0,        6490,     -0.5825445082,        2.71756888,       2.561845718,       5.977480014
          0,           0,        6491,     -0.4937387192,       2.800695064,       2.670172904,       6.060860957
          0,           0,        6492,     -0.4246828526,       2.873278098,       2.732633696,       6.123761014
          0,           0,        6493,     -0.4609494407,       2.855156865,       2.655640293,       6.114515555
          0,           0,        6494,     -0.5890443122,       2.739504167,       2.470142434,       5.996446375
          0,           0,        6495,     -0.9582014234,       2.391764242,        1.97724681,       5.662492567
          0,           0,        6496,      -1.506896937,       1.881622369,       1.466786042,       5.156785781
          0,           0,        6497,      -1.863997061,       1.496354515,       1.111285403,       4.800123913
          0,           0,        6498,      -2.133499318,       1.227036115,      0.8192838568,       4.538680221
          0,           0,        6499,      -2.346067492,       1.031860307,      0.6110657573,       4.336369612
          0,           0,        6500,      -2.442131274,      0.9285449451,      0.4704866659,       4.224470502
          0,           0,        6501,      -2.487679037,      0.8709234195,      0.3803258886,       4.159418573
          0,           0,        6502,      -2.498546835,      0.8518319308,      0.3349383792,       4.133842086
          0,           0,        6503,      -2.483940322,      0.8592204818,      0.3390156181,       4.135867714
          0,           0,        6504,      -2.440288181,      0.8961278646,       0.397599768,       4.167651288
          0,           0,        6505,      -2.372943819,      0.9558516896,      0.5045981655,       4.221909716
          0,           0,        6506,      -2.282502949,       1.037157156,      0.6454128581,       4.297689648
          0,           0,        6507,      -2.195576318,       1.115507696,      0.7642432792,       4.372375473
          0,           0,        6508,      -2.146492491,       1.159862618,      0.8121223571,       4.418046748
          0,           0,        6509,      -2.231866445,        1.08263632,      0.6925174417,       4.344548662
          0,           0,        6510,      -2.600167821,      0.7462284351,       0.240564291,       4.016390431
          0,           0,        6511,      -3.023724096,      0.3648046226,     -0.1517195856,       3.640557064
          0,           0,        6512,      -3.199938234,      0.1944480315,     -0.3559760713,       3.475115838
          0,           0,        6513,       -3.32903651,     0.07533918336,     -0.4783701326,       3.352873598
          0,           0,        6514,      -3.427318231,    -0.02003150915,     -0.5786026517,       3.255826699
